review_id,review_rating,review_text,review_date,reviewer_id,product_id
REV27704,1,very bad,2023-09-01,CUST4255,PROD108
REV27705,5,bad,2025-01-30,CUST1217,PROD108
REV27706,1,good,2024-03-06,CUST3359,PROD106
REV27707,4,good,2023-05-30,CUST2019,PROD100
REV27708,5,bad,2022-10-24,CUST1928,PROD110
REV27709,5,average,2024-07-23,CUST3967,PROD104
REV27710,5,good,2023-08-28,CUST5808,PROD103
REV27711,2,good,2024-09-27,CUST1722,PROD114
REV27712,2,bad,2022-10-29,CUST1694,PROD106
REV27713,2,good,2024-01-28,CUST4720,PROD107
REV27714,3,very bad,2024-02-19,CUST5057,PROD103
REV27715,5,good,2024-09-02,CUST2833,PROD113
REV27716,5,very good,2024-11-25,CUST2422,PROD104
REV27717,5,bad,2022-12-15,CUST5911,PROD105
REV27718,3,good,2023-01-01,CUST2712,PROD112
REV27719,5,very bad,2025-07-24,CUST2464,PROD100
REV27720,1,average,2025-08-09,CUST2129,PROD113
REV27721,5,bad,2024-05-11,CUST3595,PROD107
REV27722,3,good,2023-11-18,CUST3546,PROD108
REV27723,5,very good,2023-12-07,CUST1236,PROD101
REV27724,3,very good,2023-12-09,CUST3628,PROD111
REV27725,2,bad,2023-08-25,CUST2162,PROD103
REV27726,1,very bad,2024-03-28,CUST5452,PROD114
REV27727,1,very good,2024-12-04,CUST2972,PROD101
REV27728,1,very bad,2025-01-07,CUST1556,PROD112
REV27729,1,good,2024-12-13,CUST1336,PROD109
REV27730,1,bad,2025-03-07,CUST1777,PROD101
REV27731,3,average,2023-05-31,CUST1187,PROD101
REV27732,5,good,2022-12-05,CUST4453,PROD114
REV27733,2,very bad,2023-05-10,CUST1402,PROD109
REV27734,5,average,2023-04-21,CUST3996,PROD102
REV27735,5,very bad,2024-12-12,CUST1184,PROD113
REV27736,1,average,2023-03-10,CUST5839,PROD111
REV27737,2,bad,2023-06-18,CUST3797,PROD113
REV27738,3,very bad,2023-11-01,CUST1244,PROD109
REV27739,4,very bad,2024-01-15,CUST1834,PROD114
REV27740,5,bad,2025-02-05,CUST4577,PROD107
REV27741,3,very good,2025-01-10,CUST1866,PROD105
REV27742,1,bad,2023-06-01,CUST3098,PROD102
REV27743,3,good,2022-10-21,CUST1401,PROD105
REV27744,2,good,2024-01-15,CUST5451,PROD107
REV27745,5,bad,2024-10-17,CUST5300,PROD100
REV27746,2,good,2023-01-24,CUST1130,PROD101
REV27747,2,very good,2024-05-11,CUST3656,PROD112
REV27748,1,bad,2024-08-26,CUST2579,PROD111
REV27749,4,good,2025-03-23,CUST5601,PROD114
REV27750,3,average,2023-05-24,CUST2066,PROD106
REV27751,1,very bad,2023-07-26,CUST4632,PROD104
REV27752,1,average,2023-12-03,CUST2687,PROD107
REV27753,5,very good,2023-01-06,CUST4311,PROD106
REV27754,2,average,2023-04-30,CUST1485,PROD106
REV27755,5,very bad,2025-06-06,CUST1624,PROD107
REV27756,1,bad,2022-10-25,CUST4692,PROD100
REV27757,3,very good,2025-07-24,CUST1700,PROD111
REV27758,1,very bad,2023-08-08,CUST3179,PROD107
REV27759,2,good,2025-07-27,CUST1886,PROD100
REV27760,1,very bad,2025-01-22,CUST5401,PROD101
REV27761,3,average,2023-01-15,CUST2331,PROD108
REV27762,4,bad,2025-06-12,CUST3393,PROD106
REV27763,5,bad,2023-05-29,CUST5486,PROD104
REV27764,3,very good,2024-01-10,CUST1278,PROD114
REV27765,2,bad,2024-02-26,CUST1438,PROD113
REV27766,4,very good,2023-08-24,CUST4889,PROD109
REV27767,3,average,2023-07-24,CUST1343,PROD107
REV27768,2,very bad,2025-03-18,CUST2284,PROD105
REV27769,4,bad,2025-06-04,CUST4560,PROD109
REV27770,2,bad,2024-03-22,CUST5270,PROD114
REV27771,3,average,2025-05-16,CUST4809,PROD111
REV27772,3,very bad,2023-09-06,CUST4136,PROD110
REV27773,4,very bad,2025-08-13,CUST1092,PROD107
REV27774,3,good,2022-10-29,CUST4584,PROD110
REV27775,1,very good,2024-06-13,CUST3548,PROD114
REV27776,2,very good,2023-12-08,CUST2715,PROD101
REV27777,3,bad,2024-03-01,CUST3162,PROD106
REV27778,1,good,2022-12-15,CUST5889,PROD114
REV27779,1,very bad,2023-07-21,CUST5557,PROD102
REV27780,3,bad,2024-10-15,CUST3353,PROD111
REV27781,3,bad,2024-06-24,CUST2700,PROD107
REV27782,4,very good,2025-03-19,CUST4415,PROD103
REV27783,3,average,2024-11-23,CUST3207,PROD113
REV27784,3,bad,2023-03-08,CUST2884,PROD114
REV27785,5,average,2024-06-27,CUST1883,PROD111
REV27786,5,bad,2023-01-09,CUST3919,PROD106
REV27787,2,average,2024-06-27,CUST4243,PROD104
REV27788,4,average,2022-11-21,CUST4531,PROD114
REV27789,4,average,2023-06-19,CUST3144,PROD105
REV27790,2,bad,2024-01-30,CUST4523,PROD112
REV27791,4,good,2022-11-02,CUST1580,PROD103
REV27792,3,very bad,2023-11-02,CUST4210,PROD108
REV27793,3,average,2025-08-13,CUST4756,PROD112
REV27794,5,good,2024-11-07,CUST2886,PROD108
REV27795,2,average,2024-02-09,CUST5777,PROD102
REV27796,2,good,2024-06-24,CUST5284,PROD114
REV27797,2,bad,2023-11-04,CUST3230,PROD111
REV27798,1,average,2025-01-30,CUST1749,PROD110
REV27799,4,good,2025-03-30,CUST2569,PROD102
REV27800,2,very bad,2023-01-28,CUST1003,PROD113
REV27801,5,bad,2023-04-26,CUST4928,PROD111
REV27802,2,bad,2023-09-24,CUST1060,PROD114
REV27803,4,very bad,2025-06-08,CUST1105,PROD107
REV27804,5,average,2024-05-10,CUST5097,PROD101
REV27805,1,bad,2025-06-06,CUST1505,PROD111
REV27806,3,bad,2024-02-29,CUST3997,PROD101
REV27807,2,good,2023-02-15,CUST3558,PROD104
REV27808,3,bad,2024-06-03,CUST1014,PROD100
REV27809,2,average,2023-06-29,CUST5640,PROD111
REV27810,5,very good,2023-03-12,CUST4779,PROD114
REV27811,3,bad,2024-07-12,CUST4159,PROD103
REV27812,4,very good,2022-12-14,CUST3367,PROD110
REV27813,3,bad,2024-09-14,CUST5806,PROD110
REV27814,1,very bad,2023-10-12,CUST4230,PROD113
REV27815,4,average,2023-09-09,CUST3439,PROD107
REV27816,4,very good,2023-01-07,CUST2334,PROD100
REV27817,4,very good,2025-03-20,CUST4766,PROD107
REV27818,3,very bad,2022-10-13,CUST2100,PROD104
REV27819,1,bad,2023-08-10,CUST5974,PROD111
REV27820,4,very good,2025-03-03,CUST5644,PROD110
REV27821,1,very good,2023-12-31,CUST3315,PROD107
REV27822,3,average,2025-01-13,CUST5684,PROD109
REV27823,5,very bad,2024-07-16,CUST5666,PROD114
REV27824,4,good,2023-08-19,CUST3066,PROD101
REV27825,3,good,2023-12-19,CUST1285,PROD105
REV27826,4,good,2022-12-20,CUST3635,PROD100
REV27827,2,very good,2023-08-06,CUST2810,PROD112
REV27828,3,average,2023-04-09,CUST3592,PROD108
REV27829,5,very good,2024-02-23,CUST3839,PROD105
REV27830,5,bad,2023-06-27,CUST5224,PROD112
REV27831,3,bad,2024-05-23,CUST4723,PROD114
REV27832,1,bad,2025-07-02,CUST5874,PROD105
REV27833,4,very good,2023-06-04,CUST1099,PROD106
REV27834,5,good,2023-11-23,CUST5065,PROD110
REV27835,3,bad,2024-02-05,CUST4924,PROD109
REV27836,5,very bad,2024-06-01,CUST2143,PROD111
REV27837,3,very good,2022-10-31,CUST1260,PROD103
REV27838,3,very good,2023-01-15,CUST2272,PROD104
REV27839,4,average,2025-06-22,CUST3719,PROD100
REV27840,5,bad,2023-07-28,CUST5800,PROD114
REV27841,5,very good,2024-03-16,CUST1987,PROD112
REV27842,4,good,2023-03-29,CUST5994,PROD107
REV27843,2,good,2024-03-08,CUST5523,PROD114
REV27844,4,good,2022-12-17,CUST1206,PROD102
REV27845,1,very bad,2024-06-17,CUST3168,PROD109
REV27846,5,very bad,2023-06-26,CUST1253,PROD107
REV27847,4,very good,2024-01-09,CUST1539,PROD101
REV27848,3,average,2023-11-05,CUST2682,PROD111
REV27849,2,very bad,2025-08-08,CUST3443,PROD102
REV27850,4,average,2023-06-19,CUST5047,PROD105
REV27851,3,bad,2024-10-16,CUST1189,PROD109
REV27852,4,bad,2024-12-23,CUST1654,PROD107
REV27853,4,very bad,2023-06-20,CUST3732,PROD103
REV27854,3,very bad,2023-02-28,CUST2240,PROD110
REV27855,5,average,2023-10-18,CUST2763,PROD110
REV27856,1,bad,2024-04-19,CUST4800,PROD104
REV27857,1,bad,2023-07-04,CUST4262,PROD114
REV27858,1,very good,2025-05-20,CUST3647,PROD111
REV27859,4,bad,2024-03-14,CUST3095,PROD109
REV27860,3,very good,2024-12-01,CUST2795,PROD114
REV27861,1,average,2023-10-08,CUST5668,PROD111
REV27862,4,average,2024-12-18,CUST1781,PROD112
REV27863,1,good,2024-12-12,CUST2818,PROD114
REV27864,5,very good,2024-03-06,CUST5233,PROD103
REV27865,1,bad,2024-07-19,CUST3688,PROD104
REV27866,2,good,2025-04-17,CUST4088,PROD107
REV27867,5,very good,2022-11-21,CUST3012,PROD109
REV27868,2,average,2025-07-10,CUST4812,PROD101
REV27869,5,bad,2022-10-28,CUST3145,PROD103
REV27870,1,average,2023-02-22,CUST5758,PROD104
REV27871,2,very good,2025-07-05,CUST3938,PROD100
REV27872,4,good,2024-02-24,CUST4925,PROD108
REV27873,5,very bad,2024-03-24,CUST2832,PROD111
REV27874,1,average,2024-05-19,CUST3542,PROD104
REV27875,5,very bad,2024-12-10,CUST1671,PROD103
REV27876,4,good,2022-09-23,CUST3810,PROD111
REV27877,5,average,2024-01-13,CUST4142,PROD101
REV27878,2,very good,2023-07-13,CUST5796,PROD107
REV27879,4,very bad,2025-03-07,CUST5737,PROD104
REV27880,3,bad,2024-10-06,CUST4543,PROD105
REV27881,1,bad,2024-03-01,CUST4429,PROD107
REV27882,1,bad,2024-10-25,CUST4308,PROD111
REV27883,2,bad,2023-12-05,CUST1510,PROD113
REV27884,4,very bad,2023-09-19,CUST2207,PROD112
REV27885,1,good,2023-04-16,CUST4702,PROD106
REV27886,1,good,2023-07-15,CUST1353,PROD109
REV27887,4,good,2024-10-15,CUST4816,PROD114
REV27888,3,good,2025-04-29,CUST1205,PROD102
REV27889,2,very good,2024-08-01,CUST3946,PROD114
REV27890,2,average,2024-08-11,CUST2198,PROD107
REV27891,2,very bad,2024-07-19,CUST3879,PROD103
REV27892,1,very good,2024-04-20,CUST2299,PROD107
REV27893,3,average,2024-06-13,CUST3138,PROD107
REV27894,2,very good,2024-06-04,CUST4681,PROD104
REV27895,3,bad,2025-04-28,CUST3679,PROD102
REV27896,5,very bad,2025-08-16,CUST1864,PROD109
REV27897,5,very bad,2025-06-15,CUST4942,PROD114
REV27898,5,bad,2023-03-24,CUST2640,PROD107
REV27899,4,very bad,2024-03-23,CUST2466,PROD112
REV27900,1,very bad,2025-05-13,CUST3679,PROD104
REV27901,2,very bad,2025-07-11,CUST1358,PROD107
REV27902,4,good,2024-02-26,CUST5537,PROD105
REV27903,2,average,2024-04-24,CUST4671,PROD108
REV27904,2,good,2024-11-01,CUST4411,PROD110
REV27905,1,very good,2025-03-16,CUST4987,PROD103
REV27906,1,very good,2024-02-14,CUST1291,PROD112
REV27907,3,average,2023-05-19,CUST3669,PROD112
REV27908,5,good,2023-08-06,CUST3028,PROD113
REV27909,3,good,2024-01-13,CUST5751,PROD104
REV27910,2,bad,2024-08-30,CUST1999,PROD110
REV27911,1,average,2022-10-08,CUST2444,PROD108
REV27912,4,bad,2024-07-30,CUST3859,PROD114
REV27913,2,bad,2024-03-15,CUST2788,PROD104
REV27914,1,average,2025-04-06,CUST5684,PROD110
REV27915,5,good,2023-08-04,CUST5750,PROD103
REV27916,4,bad,2023-11-10,CUST5929,PROD109
REV27917,4,average,2025-05-01,CUST4288,PROD105
REV27918,4,good,2024-12-12,CUST3363,PROD110
REV27919,4,very bad,2024-06-09,CUST3767,PROD100
REV27920,1,very bad,2024-08-22,CUST5367,PROD110
REV27921,5,average,2023-07-25,CUST5508,PROD105
REV27922,1,very good,2024-08-04,CUST2853,PROD106
REV27923,3,good,2023-12-14,CUST5144,PROD104
REV27924,5,average,2024-11-13,CUST2590,PROD108
REV27925,3,bad,2025-08-01,CUST4234,PROD108
REV27926,2,bad,2024-06-04,CUST4316,PROD104
REV27927,3,very good,2025-06-20,CUST4883,PROD111
REV27928,5,very bad,2023-11-15,CUST4390,PROD101
REV27929,5,very good,2023-05-08,CUST4884,PROD103
REV27930,4,average,2023-09-11,CUST3834,PROD111
REV27931,3,average,2022-12-31,CUST4871,PROD106
REV27932,3,very bad,2024-05-15,CUST5281,PROD105
REV27933,3,very bad,2025-03-14,CUST3704,PROD104
REV27934,1,average,2023-11-24,CUST5146,PROD104
REV27935,1,good,2024-08-02,CUST5257,PROD112
REV27936,5,average,2022-11-24,CUST1895,PROD112
REV27937,1,average,2025-01-01,CUST1289,PROD104
REV27938,3,very bad,2025-07-14,CUST2604,PROD114
REV27939,3,bad,2025-04-24,CUST5274,PROD111
REV27940,2,average,2024-11-08,CUST4618,PROD113
REV27941,3,bad,2024-10-27,CUST3391,PROD105
REV27942,1,good,2024-11-04,CUST3871,PROD102
REV27943,4,average,2024-01-24,CUST1560,PROD110
REV27944,2,good,2022-12-13,CUST5468,PROD111
REV27945,1,good,2024-01-21,CUST1696,PROD113
REV27946,4,average,2022-11-27,CUST5095,PROD110
REV27947,2,average,2025-04-30,CUST3579,PROD111
REV27948,4,very bad,2025-08-24,CUST3454,PROD114
REV27949,4,very bad,2023-06-09,CUST5204,PROD109
REV27950,4,very bad,2024-06-08,CUST5178,PROD107
REV27951,5,bad,2024-02-16,CUST3555,PROD109
REV27952,3,good,2025-01-13,CUST3977,PROD104
REV27953,1,average,2023-05-02,CUST1635,PROD105
REV27954,3,bad,2023-01-12,CUST3705,PROD113
REV27955,1,very good,2022-10-09,CUST2885,PROD112
REV27956,3,average,2023-12-05,CUST2155,PROD104
REV27957,3,very bad,2023-05-03,CUST3302,PROD111
REV27958,3,very bad,2023-04-15,CUST4195,PROD113
REV27959,1,very good,2025-07-21,CUST3118,PROD102
REV27960,5,average,2023-03-09,CUST4481,PROD102
REV27961,5,average,2025-02-25,CUST3404,PROD108
REV27962,5,very bad,2024-11-20,CUST5579,PROD110
REV27963,2,very bad,2024-10-20,CUST2310,PROD101
REV27964,1,very good,2023-04-13,CUST4296,PROD106
REV27965,3,very good,2023-12-10,CUST3825,PROD102
REV27966,2,good,2024-07-06,CUST2911,PROD104
REV27967,2,average,2025-08-23,CUST3436,PROD105
REV27968,1,bad,2025-05-01,CUST5762,PROD106
REV27969,1,very bad,2023-11-14,CUST4683,PROD106
REV27970,3,bad,2023-11-19,CUST4310,PROD105
REV27971,5,very good,2023-10-19,CUST1385,PROD106
REV27972,5,average,2022-11-22,CUST5419,PROD106
REV27973,4,bad,2024-06-19,CUST1636,PROD111
REV27974,3,very good,2023-07-23,CUST1077,PROD112
REV27975,5,very bad,2023-04-09,CUST3245,PROD106
REV27976,1,very bad,2024-09-28,CUST1505,PROD106
REV27977,1,bad,2025-07-24,CUST3121,PROD114
REV27978,4,bad,2025-03-10,CUST5577,PROD100
REV27979,1,good,2025-02-14,CUST4369,PROD109
REV27980,5,bad,2025-07-06,CUST5911,PROD103
REV27981,4,good,2024-11-08,CUST1195,PROD101
REV27982,5,very good,2023-08-04,CUST5125,PROD113
REV27983,3,average,2024-08-14,CUST2210,PROD103
REV27984,2,bad,2023-10-05,CUST2059,PROD109
REV27985,5,good,2024-04-30,CUST1986,PROD105
REV27986,3,bad,2025-08-15,CUST3022,PROD111
REV27987,5,bad,2023-11-08,CUST2782,PROD110
REV27988,3,very good,2025-07-03,CUST4562,PROD103
REV27989,2,good,2023-02-10,CUST2791,PROD111
REV27990,5,good,2025-07-06,CUST1234,PROD105
REV27991,1,very good,2024-10-08,CUST3036,PROD112
REV27992,1,very bad,2023-08-30,CUST1478,PROD103
REV27993,2,average,2023-06-07,CUST3148,PROD104
REV27994,1,bad,2023-11-20,CUST5388,PROD103
REV27995,1,average,2022-12-20,CUST1908,PROD114
REV27996,1,bad,2025-08-16,CUST3559,PROD101
REV27997,5,very good,2024-12-10,CUST1259,PROD101
REV27998,5,good,2023-03-13,CUST3963,PROD113
REV27999,2,very good,2022-12-26,CUST1731,PROD103
REV28000,1,very good,2024-06-28,CUST5231,PROD100
REV28001,5,good,2024-05-14,CUST2676,PROD101
REV28002,2,average,2023-06-18,CUST3336,PROD100
REV28003,4,average,2023-04-18,CUST5893,PROD102
REV28004,5,very good,2025-04-13,CUST3880,PROD109
REV28005,2,good,2024-11-27,CUST4609,PROD106
REV28006,3,very bad,2024-01-01,CUST2455,PROD103
REV28007,1,very bad,2025-02-26,CUST4028,PROD107
REV28008,1,bad,2025-01-10,CUST4214,PROD113
REV28009,2,bad,2025-02-07,CUST3441,PROD100
REV28010,4,good,2024-10-04,CUST2100,PROD107
REV28011,3,bad,2023-09-17,CUST1292,PROD103
REV28012,2,very bad,2023-06-28,CUST5488,PROD100
REV28013,2,very bad,2024-12-27,CUST5992,PROD114
REV28014,1,bad,2022-11-10,CUST2250,PROD107
REV28015,4,bad,2023-06-25,CUST5384,PROD112
REV28016,1,average,2022-09-18,CUST2045,PROD114
REV28017,3,average,2023-11-20,CUST5980,PROD104
REV28018,2,average,2024-06-16,CUST4743,PROD114
REV28019,1,very good,2024-10-11,CUST3794,PROD107
REV28020,2,bad,2024-04-17,CUST5840,PROD108
REV28021,3,bad,2025-02-10,CUST3381,PROD114
REV28022,2,average,2024-05-08,CUST5280,PROD111
REV28023,3,very good,2024-02-26,CUST1243,PROD111
REV28024,4,very bad,2023-06-10,CUST1113,PROD106
REV28025,3,very good,2023-03-18,CUST2540,PROD111
REV28026,2,bad,2022-10-09,CUST5749,PROD110
REV28027,2,average,2025-05-28,CUST4131,PROD109
REV28028,1,very bad,2024-09-01,CUST2700,PROD104
REV28029,4,average,2023-11-13,CUST5034,PROD111
REV28030,1,good,2024-09-14,CUST3017,PROD101
REV28031,4,good,2025-04-09,CUST4412,PROD100
REV28032,3,bad,2024-02-04,CUST2376,PROD113
REV28033,4,good,2023-01-17,CUST5726,PROD113
REV28034,4,very good,2023-01-06,CUST3330,PROD114
REV28035,2,very good,2023-02-16,CUST2742,PROD107
REV28036,5,good,2025-05-10,CUST2974,PROD106
REV28037,2,very bad,2023-06-27,CUST4491,PROD106
REV28038,3,average,2023-03-21,CUST3869,PROD106
REV28039,2,very good,2023-07-21,CUST4112,PROD107
REV28040,3,bad,2024-03-20,CUST4057,PROD114
REV28041,5,average,2024-12-16,CUST1026,PROD103
REV28042,3,bad,2024-11-23,CUST5740,PROD103
REV28043,1,average,2023-01-09,CUST2930,PROD106
REV28044,1,good,2023-12-09,CUST2018,PROD102
REV28045,4,very good,2023-10-11,CUST5496,PROD105
REV28046,4,bad,2023-04-03,CUST2708,PROD108
REV28047,5,very good,2024-10-06,CUST3349,PROD110
REV28048,5,very good,2025-05-28,CUST4504,PROD101
REV28049,2,average,2025-04-22,CUST5988,PROD107
REV28050,1,very good,2025-07-27,CUST3589,PROD113
REV28051,1,very bad,2024-01-31,CUST2189,PROD113
REV28052,4,average,2024-07-17,CUST4708,PROD111
REV28053,4,average,2024-12-31,CUST1423,PROD104
REV28054,2,very bad,2024-10-24,CUST5845,PROD114
REV28055,4,bad,2023-03-25,CUST3959,PROD114
REV28056,3,bad,2025-02-28,CUST1693,PROD100
REV28057,4,bad,2024-09-15,CUST5910,PROD106
REV28058,4,very good,2023-01-21,CUST2513,PROD104
REV28059,3,bad,2023-03-05,CUST5122,PROD106
REV28060,5,very bad,2024-11-19,CUST5179,PROD104
REV28061,4,very bad,2025-06-18,CUST2616,PROD102
REV28062,5,average,2022-09-20,CUST5902,PROD108
REV28063,3,average,2024-10-22,CUST3052,PROD107
REV28064,5,very bad,2022-09-22,CUST3943,PROD103
REV28065,2,good,2023-02-23,CUST3290,PROD100
REV28066,1,very good,2023-06-26,CUST5728,PROD104
REV28067,5,bad,2023-11-15,CUST5512,PROD105
REV28068,4,average,2024-09-10,CUST3727,PROD108
REV28069,1,good,2023-02-10,CUST4164,PROD107
REV28070,1,good,2025-02-21,CUST5960,PROD105
REV28071,5,good,2023-02-28,CUST4614,PROD105
REV28072,2,very bad,2025-07-22,CUST1878,PROD101
REV28073,3,average,2023-08-09,CUST3869,PROD105
REV28074,2,good,2024-05-15,CUST1862,PROD104
REV28075,1,bad,2023-10-12,CUST4881,PROD107
REV28076,2,average,2024-07-19,CUST5522,PROD108
REV28077,5,very good,2023-05-11,CUST2074,PROD111
REV28078,1,very bad,2024-07-02,CUST2531,PROD103
REV28079,5,very bad,2025-01-04,CUST4363,PROD102
REV28080,1,average,2024-11-10,CUST1955,PROD104
REV28081,4,very good,2022-09-13,CUST3376,PROD112
REV28082,5,very good,2024-05-24,CUST4803,PROD110
REV28083,1,very good,2023-02-28,CUST1785,PROD104
REV28084,4,average,2025-03-21,CUST3910,PROD107
REV28085,3,very bad,2022-11-12,CUST4074,PROD100
REV28086,5,very bad,2025-02-12,CUST1244,PROD106
REV28087,4,average,2025-04-27,CUST4693,PROD112
REV28088,2,good,2022-11-17,CUST2251,PROD112
REV28089,1,bad,2024-06-23,CUST4816,PROD107
REV28090,2,very bad,2025-04-18,CUST1082,PROD112
REV28091,3,good,2024-10-05,CUST2148,PROD106
REV28092,4,good,2025-03-09,CUST1127,PROD108
REV28093,2,very good,2023-12-06,CUST3172,PROD102
REV28094,3,bad,2024-02-20,CUST5550,PROD112
REV28095,3,very bad,2023-06-04,CUST4514,PROD107
REV28096,5,bad,2025-01-11,CUST4088,PROD114
REV28097,5,bad,2022-11-28,CUST2237,PROD105
REV28098,4,bad,2025-02-15,CUST1341,PROD113
REV28099,3,good,2022-11-14,CUST3898,PROD102
REV28100,4,bad,2022-09-05,CUST2170,PROD108
REV28101,5,average,2023-07-23,CUST2200,PROD106
REV28102,5,bad,2024-06-25,CUST5803,PROD108
REV28103,1,very bad,2024-04-10,CUST1740,PROD110
REV28104,3,average,2023-12-13,CUST3606,PROD105
REV28105,5,very bad,2024-11-27,CUST1627,PROD111
REV28106,5,average,2025-05-18,CUST5103,PROD106
REV28107,5,very bad,2024-12-19,CUST1611,PROD108
REV28108,4,bad,2023-03-14,CUST1242,PROD112
REV28109,4,very good,2024-07-12,CUST5891,PROD104
REV28110,4,good,2023-06-14,CUST2252,PROD111
REV28111,3,bad,2024-10-14,CUST5570,PROD108
REV28112,5,very bad,2024-12-13,CUST4672,PROD101
REV28113,3,very good,2024-10-11,CUST1988,PROD111
REV28114,5,very bad,2024-05-06,CUST5187,PROD104
REV28115,4,bad,2024-07-30,CUST3345,PROD106
REV28116,5,bad,2025-01-01,CUST4045,PROD107
REV28117,2,very good,2023-03-13,CUST4092,PROD105
REV28118,1,very bad,2025-02-28,CUST3829,PROD102
REV28119,4,very good,2024-02-19,CUST5896,PROD103
REV28120,2,bad,2023-03-06,CUST5653,PROD111
REV28121,4,very good,2024-03-30,CUST2430,PROD106
REV28122,1,very good,2024-03-19,CUST2577,PROD106
REV28123,2,good,2024-05-25,CUST1945,PROD106
REV28124,3,very bad,2024-05-09,CUST4422,PROD101
REV28125,5,very good,2025-05-13,CUST4294,PROD101
REV28126,4,very bad,2023-01-15,CUST4956,PROD106
REV28127,5,bad,2024-11-02,CUST1950,PROD110
REV28128,3,very bad,2025-06-23,CUST3721,PROD113
REV28129,1,very bad,2023-02-23,CUST4140,PROD110
REV28130,3,very good,2025-06-19,CUST4875,PROD100
REV28131,2,very good,2024-03-17,CUST3863,PROD107
REV28132,3,good,2025-03-22,CUST3341,PROD102
REV28133,3,average,2023-09-19,CUST1877,PROD108
REV28134,4,very good,2024-02-14,CUST3957,PROD108
REV28135,4,average,2025-03-09,CUST1621,PROD107
REV28136,2,average,2022-09-17,CUST5377,PROD112
REV28137,3,good,2023-12-08,CUST1067,PROD109
REV28138,5,good,2023-05-30,CUST1751,PROD113
REV28139,3,bad,2023-12-19,CUST2149,PROD101
REV28140,2,average,2024-10-27,CUST4185,PROD110
REV28141,3,average,2024-12-07,CUST3082,PROD105
REV28142,1,bad,2023-10-22,CUST2004,PROD106
REV28143,4,very good,2022-11-07,CUST1773,PROD103
REV28144,3,bad,2023-10-03,CUST2931,PROD110
REV28145,3,average,2024-11-29,CUST2668,PROD112
REV28146,5,bad,2025-06-19,CUST1720,PROD111
REV28147,3,average,2024-10-25,CUST2557,PROD108
REV28148,5,very bad,2022-10-14,CUST1083,PROD110
REV28149,2,bad,2025-03-24,CUST3200,PROD111
REV28150,1,good,2024-10-31,CUST3536,PROD101
REV28151,3,very good,2023-07-20,CUST2253,PROD111
REV28152,4,average,2024-07-29,CUST3295,PROD103
REV28153,3,very bad,2023-01-02,CUST1910,PROD103
REV28154,3,bad,2024-09-13,CUST4085,PROD107
REV28155,3,very bad,2025-04-12,CUST3130,PROD104
REV28156,4,average,2025-02-07,CUST2991,PROD111
REV28157,4,very good,2022-09-26,CUST3687,PROD102
REV28158,3,bad,2023-01-16,CUST2980,PROD110
REV28159,4,very bad,2024-12-09,CUST5483,PROD104
REV28160,5,very bad,2025-02-21,CUST1531,PROD112
REV28161,5,very bad,2023-07-15,CUST2945,PROD108
REV28162,4,very good,2024-03-25,CUST4160,PROD108
REV28163,5,bad,2024-08-26,CUST2018,PROD114
REV28164,4,average,2024-05-23,CUST5677,PROD112
REV28165,3,very bad,2023-01-31,CUST4857,PROD103
REV28166,5,very bad,2025-05-06,CUST4008,PROD111
REV28167,2,average,2025-07-20,CUST3975,PROD104
REV28168,4,very good,2022-09-19,CUST3781,PROD101
REV28169,1,good,2025-02-16,CUST2687,PROD101
REV28170,2,good,2023-08-08,CUST4684,PROD109
REV28171,5,very good,2022-09-10,CUST4817,PROD112
REV28172,5,very good,2024-02-15,CUST5212,PROD105
REV28173,3,very good,2025-05-30,CUST5629,PROD107
REV28174,2,bad,2022-09-12,CUST5351,PROD102
REV28175,3,good,2023-04-08,CUST5879,PROD102
REV28176,1,very good,2024-12-21,CUST2840,PROD101
REV28177,5,very bad,2022-09-11,CUST5035,PROD113
REV28178,1,very good,2024-02-20,CUST3355,PROD104
REV28179,4,bad,2024-03-11,CUST2319,PROD100
REV28180,1,very good,2025-02-06,CUST4505,PROD113
REV28181,4,very good,2023-01-12,CUST3351,PROD105
REV28182,2,very good,2023-11-30,CUST1414,PROD101
REV28183,5,bad,2022-12-12,CUST4652,PROD104
REV28184,4,very good,2024-10-13,CUST2594,PROD104
REV28185,4,very bad,2024-08-06,CUST2181,PROD111
REV28186,2,average,2023-12-06,CUST5026,PROD112
REV28187,2,good,2024-09-03,CUST3336,PROD103
REV28188,1,very bad,2025-03-30,CUST4252,PROD104
REV28189,1,very bad,2025-02-21,CUST4368,PROD109
REV28190,2,bad,2025-07-11,CUST4319,PROD102
REV28191,3,very bad,2023-04-20,CUST2842,PROD107
REV28192,5,good,2022-11-02,CUST2748,PROD105
REV28193,5,good,2024-02-13,CUST2435,PROD113
REV28194,4,good,2024-09-07,CUST2324,PROD108
REV28195,1,very bad,2023-08-03,CUST5744,PROD105
REV28196,5,very good,2022-10-05,CUST1278,PROD106
REV28197,3,bad,2023-10-05,CUST5518,PROD104
REV28198,4,good,2024-01-05,CUST1735,PROD103
REV28199,3,good,2024-05-17,CUST3066,PROD111
REV28200,4,very bad,2022-11-04,CUST1539,PROD112
REV28201,5,very bad,2023-02-15,CUST5752,PROD100
REV28202,2,very bad,2022-11-07,CUST2252,PROD105
REV28203,2,very bad,2023-07-03,CUST4603,PROD113
REV28204,2,very bad,2022-08-26,CUST4511,PROD106
